name,link,course,courseLink,description
Get ready for applying derivatives to analyze functions ,/math/get-ready-for-ap-calc/xa350bf684c056c5c:get-ready-for-applying-derivatives-to-analyze-functions,Get ready for AP® Calculus,https://en.khanacademy.org/math/get-ready-for-ap-calc,Derive and conquer as we apply differentiation to pull out information about the distinguishing features of a function. See how you can identify changes in a function's rate of change and identify its maximum and minimum points.
Get ready for integration and accumulation of change,/math/get-ready-for-ap-calc/xa350bf684c056c5c:get-ready-for-integration-and-accumulation-of-change,Get ready for AP® Calculus,https://en.khanacademy.org/math/get-ready-for-ap-calc,"Build on your understanding of quadratiics and polynomials as you begin to explore how these skills can help us find the amount of space under a function—that is, a function's integral."
Get ready for applications of integration,/math/get-ready-for-ap-calc/xa350bf684c056c5c:get-ready-for-applications-of-integration,Get ready for AP® Calculus,https://en.khanacademy.org/math/get-ready-for-ap-calc,Bring your equation-solving and geometry skills to integration as you look at some ways that you can solve for area and volume. You'll be a whiz when it comes to two- and three-dimensional shapes!
"Get ready for parametric equations, polar coordinates, and vector-valued functions (BC only)",/math/get-ready-for-ap-calc/xa350bf684c056c5c:get-ready-for-parametric-polar-vector,Get ready for AP® Calculus,https://en.khanacademy.org/math/get-ready-for-ap-calc,"From measuring the volume of a piece of pie to determining the forces acting on a satellite, measuring sectors and vectors brings calculus to the real world. Learn how to go beyond magnitude and add in some direction!"
Get ready for infinite sequences and series (BC only),/math/get-ready-for-ap-calc/xa350bf684c056c5c:get-ready-for-infinite-sequences-and-series,Get ready for AP® Calculus,https://en.khanacademy.org/math/get-ready-for-ap-calc,Sequences and series—we know they repeat ... again and again. Here you'll investigate features of arithmetic and geometric sequences and series to the nth degree as you gear up for AP Calculus BC!
Get ready for exploring categorical data,/math/get-ready-for-ap-statistics/xc9bacb4afa74e6e9:get-ready-for-exploring-categorical-data,Get ready for AP® Statistics,https://en.khanacademy.org/math/get-ready-for-ap-statistics,"Categorical data might seem like a mouthful, but this unit will make it all make sense. You'll learn how to organize data into different categories, compare and contrast them, and even draw some conclusions. Get ready to put your critical thinking skills to the test."
Get ready for exploring one-variable quantitative data,/math/get-ready-for-ap-statistics/xc9bacb4afa74e6e9:get-ready-for-exploring-one-variable-quantitative-data,Get ready for AP® Statistics,https://en.khanacademy.org/math/get-ready-for-ap-statistics,"Data can tell us all kinds of interesting things, but first we need to make sense of it. That's where this unit on one-variable quantitative data comes in. You'll learn the techniques you need to collect and organize data, and then draw your own conclusions from it."
Get ready for exploring two-variable quantitative data,/math/get-ready-for-ap-statistics/xc9bacb4afa74e6e9:get-ready-for-exploring-two-variable-quantitative-data,Get ready for AP® Statistics,https://en.khanacademy.org/math/get-ready-for-ap-statistics,"When it comes to data, two variables can be better than one. This unit on two-variable quantitative data will teach you how to compare and contrast two sets of data and find correlations and relationships you might have missed."
Get ready for probability,/math/get-ready-for-ap-statistics/xc9bacb4afa74e6e9:get-ready-for-probability,Get ready for AP® Statistics,https://en.khanacademy.org/math/get-ready-for-ap-statistics,"Ready for a crash course in probability? In this unit, we'll dive into the nitty-gritty of fractions, decimals, and percentages. We'll learn how to compare, add, and subtract these quantities, and use them to evaluate the likelihood of various events happening. Let's get started!"
Get ready for random variables and probability distributions,/math/get-ready-for-ap-statistics/xc9bacb4afa74e6e9:get-ready-for-random-variables-and-probability-distributions,Get ready for AP® Statistics,https://en.khanacademy.org/math/get-ready-for-ap-statistics,"Are you feeling lucky? In this unit, we'll learn how to use probability to make predictions. We'll explore the counting principle, which will help us understand how outcomes can be combined, and dive into the fascinating world of probability distributions. Let's get ready to roll the dice!"
Fairy Tales Retold,/ela/cc-2nd-reading-vocab/xfb4fc0bf01437792:cc-2nd-fairy-tales-retold,2nd grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-2nd-reading-vocab,"How would you tell your own version of your favorite fairytale? There’s a lot we can learn about classic stories by writing different versions of them. What did the other characters think, and why was the villain bad? What if the story took place in a big city or in outer space? What happens after the characters live happily ever after? "
The Moon,/ela/cc-2nd-reading-vocab/xfb4fc0bf01437792:cc-2nd-the-moon,2nd grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-2nd-reading-vocab,"Have you ever looked up at the night sky and wondered about the moon? What is it like to visit? What is it made out of? People have been watching, learning, and writing about the moon for thousands of years. This unit answers some questions about the moon, and might get you to start asking your own questions, too."
"Rural, Suburban, Urban",/ela/cc-2nd-reading-vocab/xfb4fc0bf01437792:cc-2nd-rural-suburban-urban,2nd grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-2nd-reading-vocab,"A community is a group of people all living in the same place. There are lots of different types of communities. Some have many people living close together close to places like shops, offices, hospitals, museums, movie theaters, and parks. Others have fewer people and buildings, but more nature and open space. Learn about how communities impact your life and how they can change over time."
Pets,/ela/cc-3rd-reading-vocab/xaf0c1b5d7010608e:cc-3rd-pets,3rd grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-3rd-reading-vocab,"Have you ever had a pet, or made friends with someone else’s pet? Pets can help people who are lonely or stressed. Different kinds of pets have different qualities, like size and personality. In this unit, we’ll be learning more about different kinds of pets and how we can help a person to choose a type of pet."
Homes,/ela/cc-3rd-reading-vocab/xaf0c1b5d7010608e:cc-3rd-homes,3rd grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-3rd-reading-vocab,"What comes to mind when you think of the word “house”? Is it the same as what you imagine when you think of the word “home”? In this unit, you will be learning all about different types of houses, and different ways that families come together to make those houses into homes."
Extreme Environments,/ela/cc-3rd-reading-vocab/xaf0c1b5d7010608e:cc-3rd-extreme-environments,3rd grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-3rd-reading-vocab,"Your environment means everything around you. The weather, the landscape, and the types of plants and animals that live there are all part of your environment. Some places on earth have extreme environments—places that are incredibly hot or cold, or that have intense storms. Learn how extreme environments affect the lives of people living there!"
Superheroes,/ela/cc-4th-reading-vocab/x5ea2e43787f7791b:cc-4th-superheroes,4th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-4th-reading-vocab,"What does it mean to have a superpower, and what makes for a great superhero character and story? Learn about superheroes from different countries around the world, what powers they have, and who they battle against. You'll also read stories featuring some brand new superheroes, and think about how well current superheroes reflect the identities of all superhero fans."
Growth Mindset,/ela/cc-4th-reading-vocab/x5ea2e43787f7791b:cc-4th-growth-mindset,4th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-4th-reading-vocab,Growth mindset is the belief that you can grow your brain and that your intelligence grows with effort and the right learning strategies. Learn about the secret superpowers of the human brain and how to exercise it like a muscle as you read about ways that people have used growth mindset to overcome difficult situations.
Journeys West,/ela/cc-4th-reading-vocab/x5ea2e43787f7791b:cc-4th-journeys-west,4th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-4th-reading-vocab,"In the 19th century, many Americans in search of a better life migrated to the western half of North America. But these were Native American lands, and the mostly white settlers didn't ask for permission to pass through or live there. Learn about the history of the Americans who moved west, and the experiences of Native peoples who were affected  by this migration."
Imaginative Worlds,/ela/cc-5th-reading-vocab/x798e47233e450b09:cc-5th-imaginative-worlds,5th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-5th-reading-vocab,"In this unit, we’ll read about some fictional worlds and see what we can learn from them. Can the characters’ struggles with villains and magic represent problems we face in real life? Can the heroes be role models for us? What do imaginary worlds have in common with our own world?"
Athletes in Action,/ela/cc-5th-reading-vocab/x798e47233e450b09:cc-5th-athletes-in-action,5th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-5th-reading-vocab,"Female athletes and athletes of color often must overcome the prejudice and barriers that people put in their way—both within their sports, and in society in general. In this unit, you’ll learn about some of the people who’ve broken through those barriers and paved the way for future generations to follow in their footsteps."
Inventing Progress,/ela/cc-5th-reading-vocab/x798e47233e450b09:cc-5th-inventing-progress,5th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-5th-reading-vocab,"The history of technology includes brilliant inventors and their world-changing inventions, and technological progress is a result of hard work, trial and error, and, sometimes, lucky accidents. But how does an inventor bring an idea to life and keep their ideas from being stolen? Learn about some inventors, their ideas, and how they have competed against or cooperated with one another."
Banning Behavior,/ela/cc-6th-reading-vocab/x8c8165c7dcd5e900:cc-6th-banning-behavior,6th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-6th-reading-vocab,"Laws and rules ... without them, there would be chaos! But laws aren’t perfect, and they’re constantly being changed. Get ready to explore  how laws are made, and to look at some of the difficult decisions involved in making them. Finally, see how we can change rules that are outdated or unfair."
Identity,/ela/cc-6th-reading-vocab/x8c8165c7dcd5e900:cc-6th-identity,6th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-6th-reading-vocab,"What makes us who we are? This is a fundamental, but difficult, question to answer. How can we become who we want to be? This unit examines these questions with stories about people, both real and fictional, who are exploring their identity."
Ocean Conservation,/ela/cc-6th-reading-vocab/x8c8165c7dcd5e900:cc-6th-ocean-conservation,6th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-6th-reading-vocab,"Nearly three-quarters of the earth is covered in water, and the oceans have all sorts of amazing ecosystems. But human actions, like using plastic and producing greenhouse gases, are endangering marine wildlife. This unit covers the impact humans have on the oceans and what we can do to help."
Trailblazing Women,/ela/cc-7th-reading-vocab/x4aa9073b12675eb1:cc-7th-trailblazing-women,7th grade reading & vocabulary,https://en.khanacademy.org/ela/cc-7th-reading-vocab,"In this unit, we’ll be learning about some women who have changed the world in big and small ways. We’ll learn what they accomplished, how they accomplished it, and how their work has made a difference to the world. How can learning about their experiences help us achieve our own dreams?"
Mysteries of the Past,/ela/cc-7th-reading-vocab/x4aa9073b12675eb1:cc-7th-mysteries-of-the-past,7th grade reading & vocabulary,https://en.khanacademy.org/ela/cc-7th-reading-vocab,"Travel back in time to late 16th century North America, when the the first major waves of white, European settlers migrated to the continent from countries like England. We’ll focus on the ""lost” colony of Roanoke Island; a group of English immigrants who settled in modern-day North Carolina, but then vanished—and whose fate is still unknown today."
Living Tongues,/ela/cc-7th-reading-vocab/x4aa9073b12675eb1:cc-7th-living-tongues,7th grade reading & vocabulary,https://en.khanacademy.org/ela/cc-7th-reading-vocab,"Languages change over time and are influenced by culture, history, and technology. This causes new languages to evolve, and, sometimes, cause existing languages to become extinct. In this unit, you'll learn about endangered languages, explore he role languages play in society, and think about why people are making efforts to preserve languages.
"
Funny Business,/ela/cc-8th-reading-vocab/xe1f784c7c84e84fc:cc-8th-funny-business,8th grade reading & vocabulary,https://en.khanacademy.org/ela/cc-8th-reading-vocab,"Good jokes make us laugh. But what is it that makes them funny in the first place? In this unit, we’ll be learning about how comedy works. We'll also think about these questions: How is humor embedded in our culture? What are some different approaches to joke-making? Why is comedy valuable?"
Obscuring the Truth,/ela/cc-8th-reading-vocab/xe1f784c7c84e84fc:cc-8th-obscuring-the-truth,8th grade reading & vocabulary,https://en.khanacademy.org/ela/cc-8th-reading-vocab,"It’s always better to be honest, right? While lying often causes unnecessary problems, sometimes telling a lie can be useful and even the right thing to do! This unit examines the science of  how lying works and includes stories that demonstrate the good and bad that can come from fibbing."
Crossing the Line,/ela/cc-8th-reading-vocab/xe1f784c7c84e84fc:cc-8th-crossing-the-line,8th grade reading & vocabulary,https://en.khanacademy.org/ela/cc-8th-reading-vocab,"What kinds of advantages are fair or unfair for professional athletes? In this unit, you'll look at how factors including genetic traits, training, and performance enhancing substances can impact athletic performance. You'll also examine controversies surrounding performance-enhancing drugs in athletics as you consider whether or not these substances should be allowed in athletic competitions. "
Borders,/ela/cc-9th-reading-vocab/x73a76fccbaf2a246:cc-9th-borders,9th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-9th-reading-vocab,"Borders, both literal and metaphorical, have always played a role in our society. They can be helpful or cause harm, and, in this unit, we’ll explore their effects—both good and bad. In this unit, you will learn about borders that have impacted history, read people’s viewpoints about borders, and consider their effects on society."
Social Psychology,/ela/cc-9th-reading-vocab/x73a76fccbaf2a246:cc-9th-social-psychology,9th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-9th-reading-vocab,Oppression and other harmful behaviors show up throughout history. What motivates people to carry out acts of harm against others? How do oppressive and authoritarian societies come about in the first place; why do their members participate in the oppression; and how do they justify those acts of oppression to themselves? These are the questions we'll be digging into in this unit.
The Apocalypse,/ela/cc-9th-reading-vocab/x73a76fccbaf2a246:cc-9th-the-apocalypse,9th grade reading & vocabulary ,https://en.khanacademy.org/ela/cc-9th-reading-vocab,"There are countless stories and movies about the end of the world.These stories can remind us of what we may take for granted, or can warn us of what might happen if we don't change our behavior. In this unit, you will read fiction, learn about representations of the apocalypse in film and literature, and think about common themes and characteristics of these stories."
Parts of speech: the noun,/humanities/grammar/parts-of-speech-the-noun,Grammar,https://en.khanacademy.org/humanities/grammar,"Here's the thing: I love nouns. But wait! Nouns aren't just things! They can also be people and places. They're my favorite parts of speech. Without them, we'd never be able to talk about *anything*!"
Parts of speech: the verb,/humanities/grammar/parts-of-speech-the-verb,Grammar,https://en.khanacademy.org/humanities/grammar,"Oh no! What shall we DO? Great question, and one that a verb can answer! The verb is the part of speech that describes ACTIONS."
Parts of speech: the pronoun,/humanities/grammar/parts-of-speech-the-pronoun,Grammar,https://en.khanacademy.org/humanities/grammar,"That mysterious man at the top of the stairs... *who* is *he*? The secretive lady who lives down the block... *what's* *she* up to? Those people in the purple cloaks... *why* are *they* so stylish?

No idea, to be honest. But PRONOUNS can at least help us figure out who they are!"
Parts of speech: the modifier,/humanities/grammar/parts-of-speech-the-modifier,Grammar,https://en.khanacademy.org/humanities/grammar,"Let's get descriptive! Modifiers, like adjectives and adverbs, describe nouns and verbs. If you understand modifiers, you can learn to express yourself elegantly."
Parts of speech: the preposition and the conjunction,/humanities/grammar/parts-of-speech-the-preposition-and-the-conjunction,Grammar,https://en.khanacademy.org/humanities/grammar,"Prepositions (in, out, before, after, with, without, just to name a few) help establish relationships in time, space, and among people and things. Conjunctions unite words; they attach phrases and clauses to one another.  They're super useful! Learn more about these two parts of speech here."
Punctuation: the comma and the apostrophe,/humanities/grammar/punctuation-the-comma-and-the-apostrophe,Grammar,https://en.khanacademy.org/humanities/grammar,"Commas are the superheroes of punctuation! They can perform many different functions. Apostrophes are most often used to stand in for missing letters or to show possession. In the rarest of cases, they can be used to form plurals. Let's learn more!"
"Punctuation: the colon, semicolon, and more",/humanities/grammar/punctuation-the-colon-semicolon-and-more,Grammar,https://en.khanacademy.org/humanities/grammar,Colons and semicolons are two valuable pieces of punctuation that separate sentence elements from each other. Learn more about how to use them here!
Syntax: sentences and clauses,/humanities/grammar/syntax-sentences-and-clauses,Grammar,https://en.khanacademy.org/humanities/grammar,"Syntax involves arranging words to create logical phrases, clauses, and sentences. This is a big topic, so we'll be covering a lot, including: dependent and independent clauses; simple, complex, compound, and compound-complex sentences; and phrases and clauses."
Syntax: conventions of standard English,/humanities/grammar/syntax-conventions-of-standard-english,Grammar,https://en.khanacademy.org/humanities/grammar,"Syntax involves arranging words to create logical phrases, clauses, and sentences. This is a big topic, so we'll be covering a lot, including: subject-verb agreement, fragments, run-ons, and parallel structure."
Usage and style,/humanities/grammar/usage-and-style,Grammar,https://en.khanacademy.org/humanities/grammar,"This is where we'll talk about the conventions of Standard American English that aren't exactly about grammar, but about STYLE.  Harness the power of the sound of language; untangle frequently-confused words and expressions; and learn about why you probably shouldn't wear a tuxedo to a beach party."
Online data security,/college-careers-more/internet-safety/xef9bb6e081c9f4ff:online-data-security,Internet safety,https://en.khanacademy.org/college-careers-more/internet-safety,"Let's surf safely! Become familiar with the concept of personal identifiable information (PII) and the ways in which PII can be tracked online. Learn how attackers can gain access to data and devices, and what steps you can take to shut down cybercriminals and keep your data and devices secure."
Welcome to Financial Literacy,/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:welcome-to-financial-literacy,Financial Literacy,https://en.khanacademy.org/college-careers-more/financial-literacy,"Financial literacy is one of the most important skills you can develop in your life, but it can often be daunting and overwhelming. That's why we're thrilled to offer this course, which breaks everything down into manageable, easy-to-understand topics. We look forward to helping you take control of your financial future!"
Budgeting and saving,/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:budgeting-and-saving,Financial Literacy,https://en.khanacademy.org/college-careers-more/financial-literacy,"Whether you're looking to pay off debt, save for a rainy day, or just feel more in control of your money, this unit on budgeting and saving money can help. With easy-to-follow instructions and practical tips, you'll learn the skills you need to take charge of your finances."
Consumer credit,/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:consumer-credit,Financial Literacy,https://en.khanacademy.org/college-careers-more/financial-literacy,"Understanding credit is essential for making smart financial decisions. In this unit, you'll learn all about credit scores, credit reports, credit cards, and payment methods, so you can use credit to your advantage."
Additional resources,/college-careers-more/financial-literacy/xa6995ea67a8e9fdd:additional-resources,Financial Literacy,https://en.khanacademy.org/college-careers-more/financial-literacy,"This unit is packed with valuable resources from our Personal Finance course. Here, you'll find articles and videos specifically curated to help you improve your financial literacy."
Welcome to Personal Finance,/college-careers-more/personal-finance/x12915ee2df79104f:welcome-to-personal-finance,Personal finance,https://en.khanacademy.org/college-careers-more/personal-finance,
Saving and budgeting,/college-careers-more/personal-finance/pf-saving-and-budgeting,Personal finance,https://en.khanacademy.org/college-careers-more/personal-finance,"What are your financial priorities? In this unit, Sal shares some basic strategies for creating a budget and saving money each month."
Interest and debt,/college-careers-more/personal-finance/pf-interest-and-debt,Personal finance,https://en.khanacademy.org/college-careers-more/personal-finance,How is interest calculated? What factors influence your credit score? What is the impact of only paying the minimum balance on your credit card? Build your knowledge of these key financial topics.
Investments and retirement,/college-careers-more/personal-finance/pf-investment-vehicles-insurance-and-retirement,Personal finance,https://en.khanacademy.org/college-careers-more/personal-finance,"Financial security doesn't come from luck—it comes from knowledge and preparation. In this unit, you'll learn about different ways to invest your money and save for retirement, from the stock market to employer-based plans. Engaging videos and articles will make the complex simple. "
Income and benefits,/college-careers-more/personal-finance/income,Personal finance,https://en.khanacademy.org/college-careers-more/personal-finance,Why is your paycheck smaller than you expected? What are all those deductions? Learn about the factors that impact your take home pay.
Housing,/college-careers-more/personal-finance/pf-housing,Personal finance,https://en.khanacademy.org/college-careers-more/personal-finance,Where you choose to live is both a personal and a financial decision. Should you rent or buy? How does your credit score impact your interest rate for a loan? And what exactly is escrow? Explore these topics to make an informed financial decision about the place you call home.
Car expenses,/college-careers-more/personal-finance/pf-auto,Personal finance,https://en.khanacademy.org/college-careers-more/personal-finance,"
This unit will help you make the best decision when it comes to getting a new car. From weighing the pros and cons of buying or leasing, to crunching the numbers and understanding your finances, you'll be well-equipped to make an informed choice."
Taxes,/college-careers-more/personal-finance/pf-taxes,Personal finance,https://en.khanacademy.org/college-careers-more/personal-finance,"Filing taxes can seem daunting, but this unit makes it easy to understand. With informative articles and engaging videos, you'll learn all about the US tax system, deductions, and common forms so you can file with confidence."
Paying for college,/college-careers-more/personal-finance/pf-paying-for-college,Personal finance,https://en.khanacademy.org/college-careers-more/personal-finance,"Getting into the college of your dreams is nice, but figuring out how to afford attending that college is even better!  Learn how to navigate the financial aid process with guidance on everything from filling out the FAFSA to identifying high priority scholarships."
Keeping your information safe,/college-careers-more/personal-finance/keeping-your-information-safe,Personal finance,https://en.khanacademy.org/college-careers-more/personal-finance,Protecting your personal information is crucial in today's digital age. This unit provides in-depth articles and videos that will teach you the best strategies for keeping your data safe and avoiding the devastating consequences of identity theft. 
Getting started ,/college-careers-more/college-admissions/get-started,College admissions,https://en.khanacademy.org/college-careers-more/college-admissions,"Thinking about a 4-year college but not sure whether it's right for you?  This is the place to start!  Learn more about what happens during college, why it matters for your future, and the wide range of students who have chosen to attend.  "
Making high school count,/college-careers-more/college-admissions/making-high-school-count,College admissions,https://en.khanacademy.org/college-careers-more/college-admissions,"Whether you're just entering 9th grade or in the thick of your junior year, it's never too early to begin thinking about college.  Find out how your academic record, extracurricular activities, and standardized test results impact the college admissions process.  "
Exploring college options,/college-careers-more/college-admissions/explore-college-options,College admissions,https://en.khanacademy.org/college-careers-more/college-admissions,"There are nearly 3,000 colleges in the United States that offer 4-year degrees.  The sheer variety of options, from rural liberal arts colleges to public state universities, can feel overwhelming.  After you understand the differences between what's out there and begin to get a sense of what you want, however, the choice becomes infinitely more manageable! "
Applying to college,/college-careers-more/college-admissions/applying-to-college,College admissions,https://en.khanacademy.org/college-careers-more/college-admissions,"Once you've decided on several target schools, it's time to put together the all-important college application!  Prepare yourself for success with guidance from experts on topics such as admissions essays, letters of recommendation, and alumni interviews."
Paying for college,/college-careers-more/college-admissions/paying-for-college,College admissions,https://en.khanacademy.org/college-careers-more/college-admissions,"Getting into the college of your dreams is nice, but figuring out how to afford attending that college is even better!  Learn how to navigate the financial aid process with guidance on everything from filling out the FAFSA to identifying high priority scholarships."
Wrapping up,/college-careers-more/college-admissions/wrapping-up,College admissions,https://en.khanacademy.org/college-careers-more/college-admissions,"There is nothing more exciting than making the final decision on which college to attend.  It takes hard work to get to this point, but you've made it.  Now sit back, breathe a sigh of relief, and then learn a bit more about what comes next!"
Life after college,/college-careers-more/college-admissions/life-after-college,College admissions,https://en.khanacademy.org/college-careers-more/college-admissions,Thinking about what to do next? We're developing a new series to answer tough questions about your career and your finances.
Navigate your career ,/college-careers-more/career-content/career-profile-videos,Careers,https://en.khanacademy.org/college-careers-more/career-content,"Are you wondering how to land your dream job or negotiate your salary? We ask real people in real jobs how they make it all work in our video series about careers. In addition, explore articles and videos that will help you land a job and make strong financial decisions. "
Serve your community,/college-careers-more/career-content/serve-your-community,Careers,https://en.khanacademy.org/college-careers-more/career-content,"Are you driven to help others? These careers enable you to give back to your community through public service, missions work, or emergency response. "
Support health and wellness,/college-careers-more/career-content/support-health-and-wellness,Careers,https://en.khanacademy.org/college-careers-more/career-content,"Whether you're interested in direct interaction with patients or working behind the scenes to improve systems, the healthcare field provides several avenues to support wellness. "
Work in tech,/college-careers-more/career-content/work-in-tech,Careers,https://en.khanacademy.org/college-careers-more/career-content,"The tech field is vast and growing with several avenues to explore, from engineering to design to business management. 
"
Advertise and sell,/college-careers-more/career-content/advertise-and-sell,Careers,https://en.khanacademy.org/college-careers-more/career-content,These careers put your sales skills to the test. They require strong communication and drive. (More careers will be added soon.)
Start a business or go freelance ,/college-careers-more/career-content/career-profiles-start-a-business,Careers,https://en.khanacademy.org/college-careers-more/career-content,Thinking about starting your own business? Learn from the experiences of young professionals who have gone into business for themselves.
Educate,/college-careers-more/career-content/educate,Careers,https://en.khanacademy.org/college-careers-more/career-content,"Explore careers that involve teaching others, both inside and outside of a classroom environment."
Explore hospitality,/college-careers-more/career-content/host-and-serve,Careers,https://en.khanacademy.org/college-careers-more/career-content,"The hospitality industry encompasses many roles, from preparing delicious foods to ensuring that guests to your town have a great stay. If you're a people-person, a job in hospitality may be for you. "
"Design, create, perform",/college-careers-more/career-content/design-create-perform,Careers,https://en.khanacademy.org/college-careers-more/career-content,Is creativity a driving force in your life? These careers encourage creative expression. 
Conduct research,/college-careers-more/career-content/conduct-research,Careers,https://en.khanacademy.org/college-careers-more/career-content,Do you love to investigate new things? That interest can serve you well in your career. Independent inquiry is a key element of these professions. 
Build and fix things,/college-careers-more/career-content/career-profiles-build-and-fix-things,Careers,https://en.khanacademy.org/college-careers-more/career-content,These careers require precision and problem-solving to build reliable structures and systems. 
Manage people and processes,/college-careers-more/career-content/manage-people-and-processes,Careers,https://en.khanacademy.org/college-careers-more/career-content,Help organizations run more efficiently by developing procedures and supporting teams of people.
Pursue criminal justice,/college-careers-more/career-content/pursue-criminal-justice,Careers,https://en.khanacademy.org/college-careers-more/career-content,"These roles require ongoing training and the ability to cope with complex, and often negative, situations to uphold justice. The criminal justice field is broad - these roles represent of a few of many paths. "
Analyze and advise,/college-careers-more/career-content/analyze-and-advise,Careers,https://en.khanacademy.org/college-careers-more/career-content,These roles involve both extensive research and client interaction. They also require the confidence to provide high stakes business and financial advice.  
Travel and explore,/college-careers-more/career-content/travel-and-explore,Careers,https://en.khanacademy.org/college-careers-more/career-content,"These careers will put your navigation skills to the test, while allowing you to explore new environments. They're not your typical 9-5 job."
Growth mindset introduction for teachers,/college-careers-more/learnstorm-growth-mindset-activities-us/growth-mindset-content-overview,Growth mindset,https://en.khanacademy.org/partner-content/learnstorm-growth-mindset-activities-us,"Dave Paunesku is the Executive Director of Stanford University's Project for Education Research That Scales (PERTS). In these videos, he explains what a growth mindset is, why it's so important to foster in our students, and how to encourage it in all of our classes.  "
High school activities,/college-careers-more/learnstorm-growth-mindset-activities-us/high-school-activities,Growth mindset,https://en.khanacademy.org/partner-content/learnstorm-growth-mindset-activities-us,"Learn about how to train your brains to be more resilient and flexible! In this unit, you'll find articles and videos packed with ideas and suggestions about how to encourage and cultivate a growth mindset throughout your life. "
Elementary and middle school activities,/college-careers-more/learnstorm-growth-mindset-activities-us/elementary-and-middle-school-activities,Growth mindset,https://en.khanacademy.org/partner-content/learnstorm-growth-mindset-activities-us,"Understanding your brain is key to learning and growth. Through articles, activities, and videos, this unit provides engaging ideas to learn more about the growth mindset, setting goals, and overcoming frustration - empowering you to develop the skills you need to succeed."
Cells and organisms,/science/ms-biology/x0c5bb03129646fd6:cells-and-organisms,Middle school biology - NGSS ,https://en.khanacademy.org/science/ms-biology,"This unit is your ticket to a fascinating journey through the world of cells and organisms. You'll get an up-close look at plant and animal cells, learn all about organelles, explore the organization of the human body, and gain a deeper understanding of sensory processing and the brain."
Organism growth and reproduction,/science/ms-biology/x0c5bb03129646fd6:organism-growth-and-reproduction,Middle school biology - NGSS ,https://en.khanacademy.org/science/ms-biology,"Let's learn how organisms grow and make more of themselves! Whether it's through sexual or asexual reproduction, there's a lot to learn about what makes for success, and how genes and the environment come into play."
Matter and energy in organisms,/science/ms-biology/x0c5bb03129646fd6:matter-and-energy-in-organisms,Middle school biology - NGSS ,https://en.khanacademy.org/science/ms-biology,"In this unit, you'll learn the basics of photosynthesis, cellular respiration, and biomolecules. You'll learn about the chemical processes that make life possible, and you might just come away with a new appreciation for the complexity of the natural world!"
Interactions in ecosystems,/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems,Middle school biology - NGSS ,https://en.khanacademy.org/science/ms-biology,"Ecosystems are intricate webs of life that provide us with essential goods and services. In this unit, you'll learn about how ecosystems adapt and bounce back from changes, as well as how human activities can impact them in both positive and negative ways."
Matter and energy in ecosystems,/science/ms-biology/x0c5bb03129646fd6:matter-and-energy-in-ecosystems,Middle school biology - NGSS ,https://en.khanacademy.org/science/ms-biology,"In this unit, you'll learn all about the way populations grow, the limits to their growth, and the way energy and matter move in ecosystems. You'll also explore the carbon cycle, a crucial process that keeps our planet in balance."
Ecosystems and biodiversity,/science/ms-biology/x0c5bb03129646fd6:ecosystems-and-biodiversity,Middle school biology - NGSS ,https://en.khanacademy.org/science/ms-biology,"Why is biodiversity is so important? In this unit, you'll explore ecosystem dynamics and learn about the benefits humans get from healthy and diverse ecosystems."
Inheritance and variation,/science/ms-biology/x0c5bb03129646fd6:inheritance-and-variation,Middle school biology - NGSS ,https://en.khanacademy.org/science/ms-biology,"Ready to learn about the blueprints of life? In this unit, we'll explore the basics of genetics, from how genes are expressed to how they're shuffled during meiosis. We'll also examine the incredible ways that both our genes and our environment can influence our traits and shape who we are."
Evolution,/science/ms-biology/x0c5bb03129646fd6:evolution,Middle school biology - NGSS ,https://en.khanacademy.org/science/ms-biology,"This unit explores evolution. Learn about evolution and common ancestry, the fossil record, and anatomical and embryological evidence of evolution."
Natural and artificial selection,/science/ms-biology/x0c5bb03129646fd6:natural-and-artificial-selection,Middle school biology - NGSS ,https://en.khanacademy.org/science/ms-biology,"In this unit, you'll learn all about the fascinating processes of natural and artificial selection. Discover the key roles that adaptation and environmental change play in shaping how species evolve over time."
