nombre,numero,descripcion,url,idioma,topico
Cómo guardar un tema en Word 2013,35,Te enseñaremos cómo puedes guardar un tema personalizado en el Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Revisión ortográfica y gramatical,36,Te enseñaremos como manejar las herramientas de gramática y ortografía en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Omitir errores,37,A veces Word marca como error cosas que no lo son. Aquí te enseñamos cómo puedes omitir esos errores en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Configurar la corrección de ortografía,38,Aprende cómo funciona el corrector automático de ortografía y gramática de Word 2013. ,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Ocultar errores de ortografía,39,Puedes ocultar tus errores de ortografía y gramática para que no puedan verse en ningún otro computador además del tuyo. ¿Quieres aprender cómo? Aquí te enseñamos.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Orientación de la página,40,Puedes hacer que las páginas de tu documento tengan orientación vertical u horizontal en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Ajustar las márgenes de tu documento,41,Ajustar las márgenes de tu documento es muy fácil y te permitirá darle un mejor aspecto a tu documento de Word 2013. Aquí te enseñamos cómo hacerlo.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Tamaño de página,42,Aprende a ajustar el tamaño de la página del documento que crees en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Sangría en Word 2013,43,Aprende qué es y cómo usar la sangría en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Marcadores de sangría,44,Aprende cómo funcionan los marcadores de sangría y cómo los puede usar al añadir varios tipos de sangrías en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Aumentar y disminuir sangría en Word,45,Te enseñaremos a manejar las sangrías a través de los comandos de la cinta de opciones de Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Las tabulaciones en Word 2013,46,¿Sabes qué son y cómo usar las tabulaciones en Word 2013? Aquí te enseñamos.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo crear una lista de viñetas,47,Aprende a crear una lista de viñetas en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Crear una lista numerada,48,Aprende a crear una lista numerada en Word 2013. Aquí te enseñamos.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Usar símbolos como viñetas,49,Aprende cómo usar un símbolo como viñeta en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Usar una imagen como viñeta,50,Aprende como usar una imagen como viñeta en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Crea una lista multinivel,51,Puedes crear una lista multinivel de una manera sencilla en tu documento de Word 2013. Aquí te enseñaremos cómo hacerlo.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
¿Cómo funcionan los hipervínculos en Word 2013?,52,¿Sabías que puedes insertar un hipervínculo en Word 2013? Aprende aquí cómo hacerlo.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
¿Cómo crear un hipervínculo en Word 2013?,53,Aprende cómo crear o borrar un hipervinculo en un documento de Word 2013. Aquí te enseñamos cómo hacerlo.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Otros tipos de Hipervínculos,54,Aprende a insertar otros tipos de hipervínculos en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo dividir el texto en columnas,55,¿Quieres aprender a dividir un texto de Word 2013 en dos o más columnas? Aquí te eneseñamos.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo añadir un salto de columna,56,Aprende cómo añadir un salto de columna en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo insertar un Salto de página,57,Insertar un salto de página en Word 2013 es muy sencillo. Aquí te enseñamos como puedes hacerlo.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Los saltos de sección de Word 2013,58,Aprende a usar los saltos de sección en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Opciones de Salto de página,59,"Ya que sabes cómo insertar un salto de página en Word 2013, ¿qué te parece aprender cómo eliminarlo?",https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Añadir un encabezado o un pie de página,60,Aprende cómo añadir un encabezado o un pie de página en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo remover un encabezado o pie de página,61,"Tan fácil como es insertar un encabezado y un pie de página en Word 2013, también es removerlos. Aquí te enseñamos cómo hacerlo.",https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Numeración de página en Word 2013,62,Aprende a añadir numeración a las páginas de un documento de Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Insertar fecha y hora en encabezado o pie de página,63,Aprende cómo usar las opciones adicionales al crear un encabezado o un pie de página en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo insertar una tabla en Word 2013,64,Aprende como crear o insertar una tabla en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo convertir un texto en una tabla,65,¿Quieres aprender a convertir un texto en una tabla? Nosotros te enseñamos cómo hacerlo en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo modificar una tabla,66,Aprende a modificar y personalizar tablas en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Aplicar un estilo a las tablas de Word 2013,67,Te enseñaremos cómo aplicar un estilo y personalizar las tablas que crees en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo añadir bordes a una tabla,68,¿Quieres aprender a añadir bordes a una tabla de Word 2013?,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo insertar una hoja de cálculo de Excel,69,Siempre es útil saber cómo insertar una hoja de cálculo de Excel en un documento de Word 2013. Aquí te enseñamos cómo hacerlo.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Tipos de gráficos en Word,70,Usar gráficos en tus documentos de Word 2013 puede ser muy útil. Aprende aquí cómo hacerlo.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo insertar un gráfico en Word 2013,71,Aprende con nosotros cómo insertar un gráfico en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo cambiar el tipo y diseño del gráfico,72,Aprende cómo cambiar el tipo y diseño de los gráficos de Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo insertar una imagen en Word 2013,73,Aprende cómo insertar una imagen en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo insertar una imagen en línea,74,¿Quieres insertar una imagen en Word 2013 directamente desde Internet? Aquí te enseñaremos cómo lo puedes hacer.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Cómo insertar un vídeo en línea,75,Aprende a insertar un vídeo desde Internet en un documento de Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Qué es y cómo funciona el Control de cambios,76,¿Sabes qué es y cómo funcionan el Control de cambios de Word 2013? Aquí te enseñamos.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Comentarios en Word 2013,77,Cómo usar comentarios en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Opciones de visualización de revisiones,78,Cambia la visualización de las revisiones en Word 2013.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Comparar documentos en Word 2013,79,Word 2013 te permite comparar dos versiones de un mismo documento. Aprende cómo hacerlo.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Test Word 2013 ,80,Responde las siguientes preguntas sobre Word 2013 y descubre qué tanto sabes sobre el programa.,https://edu.gcfglobal.org//es/word-2013/,Espanol,word-2013
Introducción y entorno de PowerPoint,1,Aca podras familiarizate con el entorno de Microsoft PowerPoint 2013.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Qué es y cómo funciona la cinta de opciones,2,Aquí aprenderás a usar la cinta de opciones para realizar las tareas más comunes en Microsoft PowerPoint 2013.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Barra de herramientas de acceso rápido,3,Acá aprenderás a utilizar la barra de herramientas de acceso de rápido de Microsoft PowerPoint 2013.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Funcionamiento de la vista Backstage,4,En esta página conocerás y aprenderás a utilizar todas las funcionalidades que te ofrece la vista Backstage en Microsoft PowerPoint 2013.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo abrir y crear presentaciones,5,En esta página encontrarás cómo crear y a abrir presentaciones en Microsoft PowerPoint 2013.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Uso de plantillas en PowerPoint,6,Aprende a crear una presentación a partir de una plantilla para su uso en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
El modo de compatibilidad,7,En está página aprende a manejar el modo de compatibilidad para trabajar en presentaciones creadas en versiones anteriores de Microsoft PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo guardar tus presentaciones en PowerPoint,8,En esta página aprende cómo guardar tus presentaciones en Microsoft Powerpoint para que puedas acceder a ellas después.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo usar autorrecuperación en PowerPoint,9,"Si se te olvidó guardar un archivo o se te bloqueó el computador, con esta herramienta puedes recuperar tu presentación.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Exportación de presentaciones en PowerPoint,10,"Si quieres guardar tu presentación en un formato distinto al predeterminado, aprende a exportar presentaciones en diferentes formatos en Microsoft Powerpoint.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Comparte tus presentaciones,11,Anteriormente para compartir tus presentaciones debías hacerlo por medio de correo electrónico. Ahora con Microsoft PowerPoint hay varias maneras de hacerlo.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
¿Qué es una diapositiva?,12,Aprende los usos de todas las utilidades y funciones que hay en una diapositiva en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
La organización de las diapositivas en PowerPoint,13,Aprende todo sobre el panel de navegación de diapositivas para que sea más fácil organizar sus diapositivas en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Personalización de diapositivas,14,"Aprende a modificar el tamaño, los diseños y los formatos de las diapositivas en Microsoft PowerPoint.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Ajustes de los marcadores de posición,15,Aprende a controlar los marcadores de posición en las diapositivas de Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Vistas de las diapositivas,16,Aprende a manejar las diferentes vistas para visualizar las diapositivas en PowerPoint 2013.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Secciones de diapositivas,17,Aprende a organizar tus diapositivas por secciones para que sea más fácil navegar por tu presentación en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
¿Qué es y cómo funciona la vista Esquema?,18,Aprende a modificar y saltar entre las diapositivas en el panel Esquema en la interfaz de Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
¿Qué es la vista Patrón de diapositivas?,19,Aprende a utilizar esta herramienta que te permite modificar rápidamente las diapositivas y diseños de diapositivas de la presentación en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo realizar cambios en todas las diapositivas,20,Aprende a realizar cambios en todas las diapositivas desde la vista Patrón en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Personalización de diseños de diapositivas,21,Aprende a personalizar los diseños de las diapositivas desde la vista Patrón en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo crear nuevos diseños de diapositivas,22,Aprende a crear nuevos diseños en un tema existente en Microsoft PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Diseños personalizados en otras presentaciones,23,Aprende a utilizar tus diseños personalizados en las presentaciones de PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
¿Cómo imprimir la presentación?,24,Aprende a imprimir tus presentaciones de PowerPoint para que puedas quedar con una copia.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Diseños de impresión,25,Conoce los diferentes diseños que te ofrece  Microsoft PowerPoint para imprimir tus presentaciones.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Herramientas básicas para trabajar con texto,26,"Aquí podrás aprenderás cómo cortar, copiar, pegar y seleccionar un texto.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
El formato y la alineación del texto,27,Conoce las opciones que tienes para editar un texto en las diapositivas de tu presentación.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo buscar y reemplazar textos,28,Aprende a encontrar textos específicos y reemplazarlos sin importar en cuál diapositiva estén ubicados.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
¿Qué es WordArt?,29,Aprende a utilizar la herramienta WordArt para que hagas más llamativos los textos en tus diapositivas.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Formas y cuadros de texto,30,Conoce la variedad de usos que le puedes dar a las formas y cuadros de texto en tus diapositivas.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo hacer cambios en las formas,31,Aprende a manipular y a cambiar las formas y cuadros de texto para personalizar tus diapositivas.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo crear efectos 3D en PowerPoint,32,Aprende a agregar efectos Bisel y Giro 3D para crear efectos en las formas de Microsoft PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Corrector ortográfico en PowerPoint,33,"Si quieres estar seguro que no tienes errores en tu presentación, aprende con nosotros a utilizar el corrector ortográfico.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Corrección automática de ortografía,34,Aprende a utilizar la corrección automática de textos para que tu presentación no tenga errores de ortografía.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo modificar las opciones de corrección,35,Aprende a personalizar el corrector ortográfico de Microsoft PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Listas de viñetas o numeradas,36,Aprende a organizar tus textos con listas numeradas o con viñetas.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Modificación de la apariencia de una lista,37,"Si no quieres utilizar la viñeta predeterminada o quieres cambiarle el color a tu listas, acá te enseñamos cómo hacerlo.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Personalización de las viñetas,38,"Una de las formas más comunes para personalizar viñetas es con símbolos, aquí te enseñamos cómo hacerlo en Microsoft Powerpoint.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo poner sangrías en textos y párrafos,39,La sangría y el espaciado de línea son dos características importantes que puedes utilizar para cambiar la forma en que el texto aparece en una diapositiva.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
¿Qué son los marcadores de sangría?,40,Aprende a utilizar los guiones de ajuste para personalizar los párrafos con sangría en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
¿Cómo mover los marcadores de sangría?,41,Ajusta el espacio de la sangría moviendo los marcadores a tu gusto.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
El interlineado en PowerPoint,42,Aprende a crear el espacio perfecto entre párrafos y líneas con la función de interlineado de Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo insertar una imagen desde un archivo,43,"Si tienes imágenes en tu computador y quieres que aparezcan en tu presentación, acá te enseñamos cómo hacerlo.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
¿Cómo insertar imágenes en línea?,44,"Si no tienes imágenes en tu computador, insertarlas en línea a tu presentación.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo mover y editar el tamaño de una imagen,45,"Si la imagen no se acomoda al tamaño deseado en tu diapositiva, aquí te enseñamos a editarla.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo insertar una captura de pantalla en PowerPoint,46,Aprende a insertar imágenes en las diapositivas por medio de capturas de pantalla.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Recortar un imagen en PowerPoint,47,"Si tienes una imagen que no se ajusta a tus expectativas, puedes personalizarla con Microsoft PowerPoint.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo recortar una imagen como una forma,48,Utiliza el recorte de imágenes en base de forma para crear diseños únicos en tus diapositivas.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Ajustes de imágenes en PowerPoint,49,Aprende a utilizar todas las herramientas para ajustar la calidad y el formato de tus imágenes en Microsoft PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo comprimir imágenes de PowerPoint,50,"Si quieres enviar una presentación por correo pero es muy pesada, aprende a comprimir imágenes en Microsoft Powerpoint.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo eliminar el fondo de una imagen,51,Una de las herramientas más llamativas de PowerPoint es la de eliminar el fondo de una imagen. Aprende cómo hacerlo.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo aplicar un tema,52,Aprende sobre qué son y para qué sirven los temas en Microsoft PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Elementos de un tema,53,Conoce todos los elementos de un tema y aprende a utilizarlos de una forma eficiente en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo modificar los colores de un tema,54,"Si te gusta el diseño de un tema, pero no sus colores, estas herramientas te ayudarán a personalizar tu tema.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Personalizar la fuente de un tema,55,"Si crees que la fuente de un tema no es la indicada, acá te explicamos cómo modificarla.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo modificar el estilo del fondo de un tema,56,Aprende a modificar el fondo de un tema para personalizar tus diapositivas en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo guardar un tema,57,Aprende a guardar tus temas personalizados para que puedas usarlos en una próxima ocasión en tus diapositivas.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo abrir un tema guardado,58,Si guardaste un tema y quieres aplicarlo en otra diapositiva es muy sencillo. ,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Alinear y distribuir objetos en Powerpoint,59,"Si tienes varios objetos, puedes alinearlos para que se vean más organizada en tu presentación.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo llevar objetos hacia atrás o hacia adelante,60,"Si tienes varios objetos, puedes ubicar unos en la parte delantera y otros en la trasera. Veamos cómo se hace.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Aprende a rotar un objeto,61,"Si el objeto no se acomoda como quieres, puedes rotarlo para que te quede mejor. Aprende a hacerlo.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Agrupar objetos en PowerPoint,62,Aprende a agrupar objetos para que los puedas manipular fácilmente en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Los tipos de animaciones de objetos,63,Conoce los diferentes tipos de animación que te ofrece Microsoft PowerPoint para manejar en tus presentaciones.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo aplicar animaciones a los objetos,64,Aprende a aplicar una animación a un objeto en tu diapositiva para resaltarlo mucho más.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Opciones de efectos de animaciones,65,Aquí conocerás otras opciones para la animación de tu objeto en  Microsoft PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo añadir varias animaciones a un objeto,66,"Si una sola animación no es suficiente para destacar un objeto en tu presentación, puedes agregarle varios. Aprende cómo hacerlo.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo reordenar y previsualizar las animaciones,67,Aprende a cambiar el orden o a ver cómo quedaron tus animaciones en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Panel de animación en PowerPoint,68,Con el panel de animación podrás administrar todos los efectos en tu diapositiva.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo cambiar la opción de inicio de un efecto,69,Aprende a cambiar la opción de inicio en una animación que le hayas añadido a un objeto.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Otras opciones de efectos,70,Aprende a especificar cuánto tiempo quieres que dure un efecto con Microsoft PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo insertar un video en PowerPoint,71,Aprende a insertar videos para darle un mayor atractivo a tu presentación.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo insertar un video desde internet ,72,"Si no quieres incrustar el video en tu diapositiva, puedes insertarlo en línea para que ocupe menos espacio. Aprende a hacerlo.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Herramientas del reproductor de video,73,"Aprende a reproducir, adelantar o atrasar un video en PowerPoint.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Edición y formato de los videos en PowerPoint,74,Aprende a usar todas las herramientas para editar un video en Microsoft PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Otras opciones de video,75,PowerPoint te permite controlar la forma en que se reproducirán los videos en tu diapositivas. Veamos cómo se hace.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Dar formato a la apariencia del video,76,Hay muchos recursos para cambiar la apariencia de un video en tu diapositiva. Aprende a manejarlos.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo insertar un audio en PowerPoint,77,Si quieres acompañar tus diapositivas con archivos de audio en Microsoft Powerpoint es muy sencillo. Veamos cómo insertar uno.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo grabar tu propio audio,78,"Si quieres crear una narración en tu presentación, puedes hacerlo grabando tu propio audio.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo trabajar con audios en PowerPoint,79,"Aprende a ver una vista previa del archivo de audio y a moverlo, en tus diapositivas de Microsoft Powerpoint.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo insertar y eliminar tablas,80,Las tablas son muy útiles a la hora de mostrar información ordenada. Aprende a utilizarlas en este curso de Microsoft PowerPoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Añadir filas y columnas en tablas de PowerPoint,81,"Si no te alcanzaron las filas o columnas que creaste en tu tabla, aprende con nosotros a añadir unas nuevas.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo aplicar un estilo a una tabla,82,"Si quieres que tu tabla se vea más llamativa, puedes aplicarle un estilo. Veamos cómo se hace.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Los tipos de gráfico,83,Aprende a usar los diferentes tipos de gráficos para mostrar tus datos mucho más fácil.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo insertar un gráfico,84,Aprende a insertar gráficos en tus diapositivas para que los datos se vean mucho más claros en Microsoft Powerpoint.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Modificación de un gráfico,85,"Si te quedó algún dato mal o no te gusta la apariencia de un gráfico, aprende a modificarlos.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo insertar un hipervínculo en PowerPoint 2013,86,"Si quieres que algún objeto te lleve a alguna página de internet, aprende con nosotros a crear hipervínculos en Microsoft Powerpoint.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo abrir y probar un hipervínculo,87,Aprende a abrir los hipervínculo para comprobar que te quedaron bien insertados en las diapositivas.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Hipervínculos a diapositivas y archivos,88,Aprende a insertar hipervínculos a otros recursos como archivos a otras diapositivas.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo insertar un botón de acción,89,Aprende a insertar botones de acción en tu diapositiva.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Cómo iniciar la presentación de las diapositivas,90,"Cuando hayas terminado de hacer tu presentación, lo más recomendable es verificar cómo se ve al aire.",https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Herramientas y características de una presentación en powerPoint,91,Cuando estés durante una presentación puedes usar distintas herramientas. Conócelas.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Mostrar la barra de tareas en PowerPoint,92,Aprende a activar la barra de tareas mientras te encuentres en medio de una presentación.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Test PowerPoint 2013 ,93,Descubre qué tanto aprendiste sobre Power Point 2013 y aprovecha para recordar algunas herramientas que te ofrece este programa.,https://edu.gcfglobal.org//es/powerpoint-2013/,Espanol,powerpoint-2013
Bienvenido a Microsoft Word 2010,1,Te damos la bienvenida al curso de Microsoft Word 2010. Aquí verás cada una de las lecciones que te mostrarán cómo utilizar esta importante herramienta.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Partes de la interfaz de Word 2010,2,"En esta página aprenderás para qué sirve Word 2010, conocerás las partes de su interfaz y cómo crear un nuevo documento en blanco.",https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
La regla y modos de visualización,3,Aprende aquí cómo funciona la regla y los modos de visualización en word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Funciones de la vista backstage en Word 2010,4,En esta página aprenderás las funciones de la vista backstage de word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
Crear un nuevo documento en Word 2010,5,En esta página aprenderás a crear un nuevo documento en Word 2010.,https://edu.gcfglobal.org//es/microsoft-word-2010/,Espanol,microsoft-word-2010
